id	type	contextId	activityId	entityType	entityId
400000663	Witness	300000071	100000332	Person	500001055
400000658	Offender	300000071	100000330	Person	500000862
400000662	Victim	300000071	100000331	Person	500001071
400000664	Witness	300000071	100000332	Person	500001155
400000657	Victim	300000071	100000329	Person	500000313
400000652	Victim	300000071	100000328	Person	500001219
400000649	Witness	300000071	100000326	Association	200000008
400000651	Offender	300000071	100000327	Person	500000170
400000660	Suspect	300000071	100000331	Person	500000994
400000665	Witness	300000071	100000333	Person	500000677
400000632	Victim	300000070	100000318	Association	200000003
400000644	Witness	300000070	100000323	Association	200000000
400000639	Witness	300000070	100000321	Person	500000287
400000637	Suspect	300000070	100000321	Person	500001214
400000635	Witness	300000070	100000319	Association	200000005
400000641	Witness	300000070	100000322	Person	500001136
400000645	Suspect	300000070	100000324	Association	200000003
400000638	Witness	300000070	100000321	Association	200000012
400000648	Offender	300000070	100000325	Person	500001033
400000634	Suspect	300000070	100000319	Person	500000297
400000642	Victim	300000070	100000323	Person	500000752
400000636	Witness	300000070	100000320	Person	500001024
400000640	Witness	300000070	100000322	Association	200000014
400000643	Suspect	300000070	100000323	Person	500000317
400000647	Witness	300000070	100000325	Person	500000741
400000631	Witness	300000070	100000318	Person	500001211
400000646	Offender	300000070	100000325	Person	500001203
400000633	Offender	300000070	100000319	Person	500000251
400000687	Suspect	300000073	100000345	Person	500000820
400000678	Offender	300000073	100000341	Person	500000250
400000691	Witness	300000073	100000346	Person	500001213
400000686	Offender	300000073	100000344	Person	500000618
400000688	Witness	300000073	100000345	Person	500000946
400000684	Victim	300000073	100000343	Person	500000592
400000690	Suspect	300000073	100000346	Association	200000016
400000679	Victim	300000073	100000341	Person	500000701
400000689	Witness	300000073	100000345	Person	500000425
400000681	Victim	300000073	100000342	Association	200000006
400000682	Suspect	300000073	100000343	Person	500001171
400000685	Offender	300000073	100000344	Person	500001230
400000683	Offender	300000073	100000343	Association	200000016
400000680	Witness	300000073	100000341	Person	500000255
400000675	Witness	300000072	100000339	Association	200000008
400000670	Offender	300000072	100000337	Person	500000828
400000669	Suspect	300000072	100000336	Association	200000013
400000673	Suspect	300000072	100000338	Association	200000002
400000666	Suspect	300000072	100000334	Association	200000013
400000674	Suspect	300000072	100000338	Person	500000405
400000677	Victim	300000072	100000340	Person	500000550
400000668	Offender	300000072	100000335	Person	500000658
400000671	Witness	300000072	100000337	Person	500000105
400000676	Offender	300000072	100000340	Person	500001229
400000667	Suspect	300000072	100000334	Person	500001222
400000672	Offender	300000072	100000338	Person	500001024
400000703	Suspect	300000075	100000351	Person	500000380
400000704	Suspect	300000075	100000351	Person	500000542
400000699	Offender	300000074	100000349	Association	200000006
400000698	Offender	300000074	100000349	Person	500001233
400000693	Victim	300000074	100000347	Person	500001089
400000695	Offender	300000074	100000348	Person	500001025
400000700	Suspect	300000074	100000349	Association	200000002
400000692	Offender	300000074	100000347	Person	500000443
400000701	Victim	300000074	100000350	Person	500000644
400000702	Offender	300000074	100000350	Person	500000391
400000696	Witness	300000074	100000348	Person	500000141
400000697	Victim	300000074	100000348	Person	500001232
400000694	Offender	300000074	100000347	Person	500001231
400000721	Offender	300000077	100000359	Person	500000026
400000715	Victim	300000076	100000356	Person	500000839
400000711	Witness	300000076	100000355	Person	500001239
400000707	Suspect	300000076	100000352	Person	500000035
400000712	Victim	300000076	100000355	Association	200000009
400000719	Suspect	300000076	100000357	Association	200000013
400000720	Witness	300000076	100000358	Association	200000005
400000710	Suspect	300000076	100000354	Person	500001173
400000708	Witness	300000076	100000353	Person	500001238
400000717	Suspect	300000076	100000357	Person	500000064
400000705	Offender	300000076	100000352	Person	500000797
400000706	Suspect	300000076	100000352	Person	500000048
400000709	Victim	300000076	100000354	Person	500000160
400000716	Suspect	300000076	100000356	Person	500000075
400000714	Suspect	300000076	100000356	Association	200000004
400000713	Offender	300000076	100000355	Person	500000952
400000718	Suspect	300000076	100000357	Person	500001241
400000731	Witness	300000079	100000363	Person	500001245
400000732	Suspect	300000079	100000363	Person	500000829
400000730	Victim	300000079	100000363	Association	200000009
400000724	Offender	300000078	100000361	Person	500000757
400000725	Offender	300000078	100000361	Person	500000227
400000723	Victim	300000078	100000360	Person	500000673
400000722	Offender	300000078	100000360	Person	500001050
400000729	Victim	300000078	100000362	Person	500001243
400000728	Victim	300000078	100000362	Person	500000920
400000726	Offender	300000078	100000361	Person	500001242
400000727	Offender	300000078	100000362	Person	500000071
400000745	Witness	300000081	100000371	Person	500000464
400000747	Suspect	300000081	100000371	Person	500000877
400000754	Offender	300000081	100000376	Person	500000362
400000750	Offender	300000081	100000374	Person	500001058
400000746	Offender	300000081	100000371	Person	500000739
400000749	Suspect	300000081	100000373	Person	500000061
400000752	Suspect	300000081	100000374	Association	200000008
400000755	Victim	300000081	100000377	Person	500001252
400000751	Victim	300000081	100000374	Person	500000403
400000756	Witness	300000081	100000377	Person	500000470
400000748	Offender	300000081	100000372	Association	200000011
400000753	Victim	300000081	100000375	Association	200000014
400000743	Offender	300000080	100000369	Person	500000386
400000737	Offender	300000080	100000365	Person	500000234
400000739	Offender	300000080	100000366	Person	500001248
400000735	Offender	300000080	100000364	Person	500001177
400000738	Suspect	300000080	100000366	Person	500000256
400000741	Offender	300000080	100000368	Person	500000030
400000736	Witness	300000080	100000365	Person	500001247
400000740	Victim	300000080	100000367	Person	500000999
400000742	Victim	300000080	100000368	Person	500000837
400000734	Witness	300000080	100000364	Person	500001022
400000733	Victim	300000080	100000364	Association	200000011
400000744	Suspect	300000080	100000370	Person	500001156
400000761	Witness	300000083	100000381	Person	500000039
400000759	Victim	300000083	100000380	Association	200000011
400000760	Witness	300000083	100000380	Association	200000017
400000762	Suspect	300000083	100000382	Person	500000416
400000757	Witness	300000082	100000378	Person	500000436
400000758	Offender	300000082	100000379	Association	200000006
400000777	Suspect	300000085	100000390	Person	500000010
400000780	Offender	300000085	100000392	Person	500000492
400000779	Offender	300000085	100000391	Person	500001054
400000778	Offender	300000085	100000390	Association	200000012
400000776	Offender	300000085	100000390	Association	200000012
400000772	Victim	300000084	100000388	Person	500000662
400000767	Suspect	300000084	100000386	Person	500000172
400000763	Victim	300000084	100000383	Association	200000007
400000771	Witness	300000084	100000388	Person	500001246
400000765	Victim	300000084	100000384	Person	500001259
400000764	Witness	300000084	100000383	Person	500001188
400000774	Victim	300000084	100000389	Association	200000008
400000770	Victim	300000084	100000388	Association	200000001
400000766	Victim	300000084	100000385	Person	500000168
400000775	Witness	300000084	100000389	Person	500000285
400000773	Suspect	300000084	100000389	Person	500000623
400000768	Offender	300000084	100000387	Association	200000001
400000769	Suspect	300000084	100000387	Person	500000333
400000789	Witness	300000087	100000396	Association	200000011
400000788	Witness	300000087	100000396	Person	500001227
400000786	Witness	300000086	100000395	Person	500000268
400000785	Witness	300000086	100000394	Person	500001263
400000781	Witness	300000086	100000393	Person	500000223
400000783	Offender	300000086	100000393	Person	500001050
400000787	Witness	300000086	100000395	Person	500001264
400000784	Victim	300000086	100000394	Association	200000012
400000782	Victim	300000086	100000393	Person	500000542
400000806	Victim	300000089	100000406	Person	500001267
400000805	Offender	300000089	100000405	Person	500001154
400000810	Offender	300000089	100000408	Person	500001273
400000801	Suspect	300000089	100000403	Person	500000854
400000809	Offender	300000089	100000407	Person	500000586
400000802	Victim	300000089	100000403	Person	500001212
400000811	Victim	300000089	100000408	Person	500001004
400000812	Victim	300000089	100000409	Association	200000001
400000808	Victim	300000089	100000406	Person	500001032
400000813	Witness	300000089	100000409	Person	500000628
400000804	Victim	300000089	100000404	Association	200000009
400000807	Offender	300000089	100000406	Person	500000987
400000803	Witness	300000089	100000404	Person	500000361
400000790	Witness	300000088	100000397	Person	500000705
400000791	Victim	300000088	100000398	Association	200000012
400000792	Offender	300000088	100000398	Person	500001268
400000798	Victim	300000088	100000401	Person	500000635
400000796	Offender	300000088	100000400	Person	500000855
400000795	Suspect	300000088	100000400	Association	200000017
400000797	Witness	300000088	100000401	Person	500001070
400000794	Witness	300000088	100000399	Person	500000015
400000799	Witness	300000088	100000402	Association	200000016
400000800	Offender	300000088	100000402	Person	500001271
400000793	Witness	300000088	100000398	Person	500001269
400000829	Victim	300000091	100000417	Person	500000448
400000820	Victim	300000091	100000412	Person	500000237
400000821	Witness	300000091	100000413	Person	500000989
400000824	Victim	300000091	100000415	Person	500000582
400000828	Suspect	300000091	100000416	Association	200000015
400000816	Suspect	300000091	100000411	Person	500000601
400000823	Witness	300000091	100000414	Person	500001276
400000817	Suspect	300000091	100000411	Person	500000733
400000827	Witness	300000091	100000416	Association	200000005
400000818	Witness	300000091	100000411	Person	500001107
400000819	Witness	300000091	100000412	Person	500000639
400000822	Suspect	300000091	100000413	Person	500000424
400000825	Victim	300000091	100000415	Person	500000198
400000826	Witness	300000091	100000415	Person	500000382
400000814	Offender	300000090	100000410	Person	500001071
400000815	Victim	300000090	100000410	Person	500000004
400000842	Suspect	300000093	100000422	Person	500001282
400000837	Witness	300000093	100000420	Person	500000836
400000838	Victim	300000093	100000421	Association	200000000
400000839	Witness	300000093	100000421	Person	500000718
400000840	Suspect	300000093	100000422	Person	500000226
400000841	Witness	300000093	100000422	Person	500000941
400000835	Witness	300000093	100000420	Person	500001281
400000843	Victim	300000093	100000423	Person	500001283
400000836	Witness	300000093	100000420	Person	500000493
400000833	Suspect	300000092	100000419	Person	500000273
400000834	Victim	300000092	100000419	Association	200000014
400000830	Suspect	300000092	100000418	Person	500000872
400000831	Suspect	300000092	100000418	Person	500000515
400000832	Offender	300000092	100000418	Person	500000209
400000863	Victim	300000095	100000432	Person	500000935
400000868	Offender	300000095	100000434	Person	500000597
400000861	Witness	300000095	100000431	Person	500001105
400000866	Witness	300000095	100000434	Person	500001009
400000856	Offender	300000095	100000429	Person	500000330
400000865	Offender	300000095	100000433	Association	200000006
400000864	Suspect	300000095	100000432	Person	500001280
400000862	Suspect	300000095	100000432	Person	500001001
400000867	Witness	300000095	100000434	Person	500001024
400000859	Victim	300000095	100000430	Person	500001217
400000858	Victim	300000095	100000430	Person	500000117
400000857	Offender	300000095	100000429	Person	500000890
400000860	Offender	300000095	100000430	Association	200000017
400000846	Witness	300000094	100000425	Person	500000964
400000844	Suspect	300000094	100000424	Association	200000010
400000849	Suspect	300000094	100000426	Association	200000000
400000855	Victim	300000094	100000428	Person	500001295
400000845	Victim	300000094	100000424	Association	200000009
400000851	Suspect	300000094	100000427	Person	500001290
400000854	Offender	300000094	100000428	Association	200000003
400000850	Victim	300000094	100000426	Person	500000452
400000852	Victim	300000094	100000427	Association	200000002
400000853	Witness	300000094	100000427	Person	500000437
400000848	Suspect	300000094	100000425	Person	500000853
400000847	Victim	300000094	100000425	Association	200000002
400000269	Offender	300000033	100000139	Person	500000503
400000267	Suspect	300000033	100000139	Person	500000032
400000272	Victim	300000033	100000141	Person	500001088
400000271	Witness	300000033	100000141	Person	500000122
400000270	Offender	300000033	100000140	Person	500001087
400000268	Suspect	300000033	100000139	Person	500001086
400000261	Victim	300000032	100000134	Association	200000006
400000266	Offender	300000032	100000138	Association	200000006
400000259	Offender	300000032	100000133	Person	500000469
400000262	Victim	300000032	100000135	Person	500000505
400000258	Offender	300000032	100000133	Person	500001004
400000263	Victim	300000032	100000136	Person	500000569
400000265	Offender	300000032	100000137	Association	200000002
400000260	Victim	300000032	100000134	Person	500000840
400000264	Suspect	300000032	100000136	Person	500000076
400000303	Witness	300000035	100000155	Person	500000654
400000299	Victim	300000035	100000154	Person	500000293
400000296	Witness	300000035	100000153	Person	500000752
400000294	Witness	300000035	100000152	Person	500000512
400000295	Victim	300000035	100000152	Person	500001097
400000297	Offender	300000035	100000153	Person	500001021
400000288	Offender	300000035	100000149	Person	500001094
400000301	Victim	300000035	100000155	Association	200000005
400000298	Victim	300000035	100000153	Person	500001098
400000302	Suspect	300000035	100000155	Person	500000762
400000293	Offender	300000035	100000152	Person	500000606
400000291	Victim	300000035	100000151	Person	500000163
400000292	Victim	300000035	100000151	Person	500001096
400000289	Witness	300000035	100000150	Person	500000618
400000290	Suspect	300000035	100000151	Person	500001095
400000300	Victim	300000035	100000154	Person	500000522
400000279	Offender	300000034	100000144	Person	500000533
400000286	Offender	300000034	100000148	Association	200000001
400000275	Offender	300000034	100000142	Person	500000959
400000285	Suspect	300000034	100000148	Person	500000899
400000284	Victim	300000034	100000147	Person	500000636
400000287	Offender	300000034	100000148	Person	500000032
400000278	Witness	300000034	100000144	Person	500001091
400000277	Victim	300000034	100000143	Association	200000000
400000273	Witness	300000034	100000142	Association	200000000
400000280	Victim	300000034	100000145	Person	500000287
400000281	Suspect	300000034	100000145	Person	500000263
400000276	Witness	300000034	100000143	Person	500000872
400000283	Victim	300000034	100000147	Association	200000004
400000282	Suspect	300000034	100000146	Person	500000142
400000274	Offender	300000034	100000142	Person	500000513
400000316	Witness	300000037	100000162	Person	500000952
400000325	Offender	300000037	100000167	Person	500000631
400000323	Victim	300000037	100000166	Person	500000422
400000317	Victim	300000037	100000162	Person	500000312
400000321	Offender	300000037	100000165	Person	500001108
400000327	Witness	300000037	100000167	Association	200000000
400000326	Victim	300000037	100000167	Person	500001041
400000314	Suspect	300000037	100000161	Person	500000641
400000319	Victim	300000037	100000164	Person	500000439
400000324	Witness	300000037	100000166	Person	500000128
400000318	Suspect	300000037	100000163	Person	500001107
400000322	Witness	300000037	100000165	Person	500001109
400000315	Victim	300000037	100000162	Person	500001106
400000320	Victim	300000037	100000164	Person	500000858
400000313	Witness	300000037	100000161	Person	500001105
400000310	Offender	300000036	100000159	Person	500001104
400000305	Offender	300000036	100000156	Person	500000037
400000307	Suspect	300000036	100000157	Person	500000958
400000304	Victim	300000036	100000156	Association	200000002
400000306	Offender	300000036	100000157	Person	500000724
400000309	Offender	300000036	100000158	Association	200000002
400000312	Witness	300000036	100000160	Person	500000159
400000311	Offender	300000036	100000159	Person	500000742
400000308	Victim	300000036	100000158	Person	500000101
400000350	Victim	300000039	100000177	Person	500001115
400000348	Suspect	300000039	100000176	Person	500000398
400000349	Suspect	300000039	100000177	Person	500000473
400000351	Victim	300000039	100000178	Association	200000005
400000339	Suspect	300000038	100000173	Person	500000284
400000345	Offender	300000038	100000175	Person	500001114
400000337	Suspect	300000038	100000171	Person	500000954
400000343	Victim	300000038	100000174	Person	500000435
400000340	Suspect	300000038	100000173	Person	500000248
400000328	Offender	300000038	100000168	Association	200000001
400000344	Suspect	300000038	100000174	Person	500001063
400000332	Offender	300000038	100000169	Person	500000901
400000331	Witness	300000038	100000169	Person	500000427
400000336	Suspect	300000038	100000170	Association	200000001
400000342	Victim	300000038	100000174	Person	500001013
400000329	Offender	300000038	100000168	Person	500001092
400000334	Witness	300000038	100000170	Person	500000453
400000346	Suspect	300000038	100000175	Person	500000272
400000338	Witness	300000038	100000172	Person	500000864
400000333	Witness	300000038	100000169	Association	200000006
400000335	Offender	300000038	100000170	Person	500000893
400000330	Offender	300000038	100000168	Person	500000454
400000347	Suspect	300000038	100000175	Person	500001051
400000341	Offender	300000038	100000173	Person	500000790
400000363	Witness	300000041	100000184	Association	200000004
400000372	Suspect	300000041	100000188	Person	500001121
400000362	Suspect	300000041	100000184	Person	500000744
400000369	Witness	300000041	100000187	Person	500001123
400000373	Victim	300000041	100000188	Person	500000415
400000368	Offender	300000041	100000186	Person	500000911
400000366	Witness	300000041	100000185	Person	500001122
400000365	Witness	300000041	100000185	Person	500001121
400000374	Offender	300000041	100000189	Person	500000596
400000367	Offender	300000041	100000186	Person	500000443
400000370	Witness	300000041	100000187	Person	500000805
400000364	Witness	300000041	100000185	Person	500000709
400000371	Witness	300000041	100000188	Association	200000002
400000375	Suspect	300000041	100000189	Association	200000003
400000355	Witness	300000040	100000180	Association	200000001
400000360	Witness	300000040	100000183	Association	200000002
400000356	Suspect	300000040	100000181	Person	500000121
400000358	Suspect	300000040	100000182	Association	200000000
400000359	Victim	300000040	100000182	Person	500000217
400000354	Witness	300000040	100000180	Person	500001102
400000361	Witness	300000040	100000183	Person	500000484
400000352	Victim	300000040	100000179	Association	200000001
400000357	Suspect	300000040	100000182	Person	500000181
400000353	Offender	300000040	100000179	Person	500000311
400000395	Witness	300000043	100000199	Person	500000514
400000402	Suspect	300000043	100000202	Person	500001132
400000392	Victim	300000043	100000197	Person	500000526
400000399	Offender	300000043	100000201	Person	500000702
400000396	Offender	300000043	100000200	Person	500000344
400000397	Offender	300000043	100000200	Person	500001092
400000393	Offender	300000043	100000198	Association	200000005
400000394	Offender	300000043	100000199	Person	500000240
400000401	Victim	300000043	100000202	Person	500000187
400000391	Offender	300000043	100000197	Person	500000269
400000398	Victim	300000043	100000201	Person	500000860
400000400	Victim	300000043	100000202	Person	500000030
400000383	Offender	300000042	100000193	Person	500000675
400000386	Offender	300000042	100000194	Association	200000007
400000388	Victim	300000042	100000195	Person	500001015
400000380	Victim	300000042	100000192	Person	500000741
400000384	Suspect	300000042	100000193	Association	200000002
400000377	Victim	300000042	100000191	Person	500000207
400000387	Witness	300000042	100000194	Person	500000595
400000376	Suspect	300000042	100000190	Association	200000002
400000379	Witness	300000042	100000191	Person	500000975
400000378	Witness	300000042	100000191	Person	500001007
400000382	Victim	300000042	100000193	Person	500001127
400000381	Suspect	300000042	100000192	Person	500001126
400000390	Suspect	300000042	100000196	Person	500001001
400000385	Victim	300000042	100000194	Person	500000933
400000389	Victim	300000042	100000195	Association	200000008
400000414	Witness	300000045	100000209	Person	500000189
400000417	Victim	300000045	100000211	Person	500000849
400000415	Victim	300000045	100000210	Person	500000848
400000416	Suspect	300000045	100000211	Person	500000682
400000407	Offender	300000044	100000205	Association	200000009
400000410	Witness	300000044	100000206	Person	500000081
400000409	Suspect	300000044	100000205	Association	200000003
400000404	Offender	300000044	100000203	Person	500000961
400000411	Suspect	300000044	100000207	Person	500000206
400000412	Witness	300000044	100000208	Association	200000005
400000403	Suspect	300000044	100000203	Person	500000545
400000408	Suspect	300000044	100000205	Person	500001138
400000405	Offender	300000044	100000203	Association	200000001
400000413	Victim	300000044	100000208	Person	500000826
400000406	Witness	300000044	100000204	Person	500000529
400000425	Suspect	300000047	100000216	Person	500001144
400000424	Victim	300000047	100000216	Person	500000777
400000422	Witness	300000046	100000215	Person	500000312
400000420	Witness	300000046	100000214	Person	500000924
400000421	Victim	300000046	100000215	Person	500000335
400000423	Victim	300000046	100000215	Person	500001141
400000419	Suspect	300000046	100000213	Person	500001143
400000418	Witness	300000046	100000212	Person	500001142
400000446	Witness	300000049	100000225	Person	500000537
400000442	Witness	300000049	100000224	Association	200000007
400000441	Witness	300000049	100000223	Person	500000687
400000445	Suspect	300000049	100000225	Association	200000009
400000448	Victim	300000049	100000226	Person	500001035
400000438	Witness	300000049	100000222	Person	500001147
400000440	Victim	300000049	100000223	Person	500000511
400000444	Witness	300000049	100000224	Person	500001149
400000439	Offender	300000049	100000223	Person	500000927
400000437	Offender	300000049	100000222	Association	200000004
400000447	Offender	300000049	100000226	Person	500000663
400000449	Suspect	300000049	100000226	Person	500000198
400000443	Witness	300000049	100000224	Person	500000866
400000433	Suspect	300000048	100000220	Person	500000371
400000428	Witness	300000048	100000218	Person	500000452
400000429	Witness	300000048	100000218	Person	500000844
400000426	Suspect	300000048	100000217	Person	500000074
400000427	Suspect	300000048	100000218	Association	200000008
400000432	Suspect	300000048	100000219	Person	500000514
400000431	Witness	300000048	100000219	Association	200000006
400000435	Victim	300000048	100000221	Association	200000007
400000434	Victim	300000048	100000221	Person	500000682
400000430	Suspect	300000048	100000219	Association	200000004
400000436	Victim	300000048	100000221	Person	500001146
400000466	Victim	300000051	100000235	Person	500000846
400000473	Witness	300000051	100000237	Person	500000696
400000470	Witness	300000051	100000236	Person	500001158
400000468	Suspect	300000051	100000235	Person	500000800
400000472	Offender	300000051	100000237	Association	200000007
400000471	Victim	300000051	100000237	Person	500000927
400000469	Suspect	300000051	100000236	Person	500000788
400000467	Suspect	300000051	100000235	Person	500000724
400000460	Suspect	300000050	100000232	Person	500001070
400000454	Victim	300000050	100000228	Person	500001154
400000451	Offender	300000050	100000227	Person	500000504
400000459	Victim	300000050	100000232	Person	500001071
400000453	Offender	300000050	100000228	Person	500001153
400000450	Witness	300000050	100000227	Person	500001152
400000452	Offender	300000050	100000228	Person	500000310
400000455	Victim	300000050	100000229	Association	200000003
400000462	Suspect	300000050	100000233	Person	500000045
400000464	Offender	300000050	100000233	Person	500000138
400000461	Victim	300000050	100000232	Person	500000811
400000457	Suspect	300000050	100000230	Person	500001156
400000463	Victim	300000050	100000233	Person	500000896
400000456	Victim	300000050	100000229	Person	500000127
400000465	Witness	300000050	100000234	Person	500001157
400000458	Witness	300000050	100000231	Association	200000010
400000489	Witness	300000053	100000246	Person	500001163
400000484	Offender	300000053	100000244	Person	500001001
400000492	Victim	300000053	100000247	Person	500000427
400000491	Suspect	300000053	100000246	Person	500000157
400000487	Witness	300000053	100000245	Person	500000102
400000490	Offender	300000053	100000246	Person	500000453
400000488	Victim	300000053	100000245	Person	500000701
400000485	Suspect	300000053	100000244	Person	500000407
400000494	Witness	300000053	100000247	Person	500001165
400000483	Victim	300000053	100000244	Person	500000569
400000486	Victim	300000053	100000245	Person	500000790
400000493	Witness	300000053	100000247	Association	200000000
400000481	Offender	300000052	100000242	Person	500000647
400000482	Victim	300000052	100000243	Association	200000007
400000477	Victim	300000052	100000239	Person	500000970
400000475	Offender	300000052	100000238	Person	500001159
400000474	Victim	300000052	100000238	Person	500001160
400000480	Suspect	300000052	100000242	Person	500000874
400000478	Suspect	300000052	100000240	Person	500000055
400000479	Witness	300000052	100000241	Person	500000567
400000476	Victim	300000052	100000238	Person	500000730
400000505	Witness	300000055	100000252	Person	500000433
400000511	Suspect	300000055	100000255	Person	500001172
400000512	Offender	300000055	100000256	Person	500001173
400000514	Suspect	300000055	100000257	Person	500000100
400000506	Suspect	300000055	100000252	Person	500000574
400000507	Offender	300000055	100000252	Person	500001079
400000510	Witness	300000055	100000254	Person	500000721
400000513	Offender	300000055	100000257	Person	500001174
400000508	Witness	300000055	100000253	Person	500001069
400000509	Witness	300000055	100000254	Person	500000904
400000498	Offender	300000054	100000249	Association	200000009
400000502	Witness	300000054	100000251	Person	500000994
400000497	Victim	300000054	100000249	Person	500000242
400000501	Witness	300000054	100000250	Association	200000002
400000499	Offender	300000054	100000249	Person	500000267
400000496	Victim	300000054	100000248	Person	500001166
400000504	Suspect	300000054	100000251	Person	500001171
400000495	Witness	300000054	100000248	Person	500000776
400000503	Offender	300000054	100000251	Person	500000212
400000500	Offender	300000054	100000250	Person	500000261
400000520	Offender	300000057	100000260	Person	500000440
400000518	Offender	300000057	100000259	Person	500000546
400000526	Suspect	300000057	100000263	Association	200000002
400000519	Witness	300000057	100000259	Person	500000931
400000521	Victim	300000057	100000260	Association	200000011
400000523	Witness	300000057	100000261	Person	500000132
400000524	Victim	300000057	100000262	Person	500000790
400000525	Victim	300000057	100000263	Person	500000207
400000522	Suspect	300000057	100000260	Person	500001118
400000517	Suspect	300000057	100000259	Person	500001175
400000527	Witness	300000057	100000263	Person	500001176
400000516	Suspect	300000056	100000258	Person	500000752
400000515	Suspect	300000056	100000258	Person	500000750
400000545	Witness	300000059	100000272	Person	500000059
400000546	Suspect	300000059	100000273	Person	500000650
400000539	Offender	300000059	100000269	Person	500001180
400000540	Witness	300000059	100000270	Person	500000642
400000543	Offender	300000059	100000271	Person	500000803
